dateTime,authorName,Message
21/1/2025 14:34,Porpasu Smakit,ไปใส่การ์ดก่อน
21/1/2025 14:34,_MikuKK_,คริ 58???
21/1/2025 14:34,Tar,ไปอยู่นั่นได้ไง
21/1/2025 14:34,Xignos Sama พีคุง,ไม่ชินทรงผมนี้ลุงเลย :cat-orange-whistling: :cat-orange-whistling:
21/1/2025 14:34,HiHine,ลุงรู้จัก WISE เสือผู้หญิงรึเปล่า 555
21/1/2025 14:34,โอโจ้จัง 🌈☀️,ท่าน Herta จำเป็นต้องมีปจต.มั้ยครับ
21/1/2025 14:34,Can_ouM,พรุ่งนี้ ไลฟ์ Astra Yao ZZZ มั้ยครับ
21/1/2025 14:35,kurumi,นรกจริงห้องบน
21/1/2025 14:35,Barry DeadAngel,บัฟ ทีมอวย ณ ตอนนี้ ;)
21/1/2025 14:35,Tar,หมีจะเปิดตัวอนุรักษ์ใหม่ละ:face-blue-smiling:
21/1/2025 14:35,Porpasu Smakit,ลำแสงทำลายล้างงง
21/1/2025 14:35,NATO​ WORD​,ตู้มมมมมมที่ ครึ่งล้าน
21/1/2025 14:35,Reginlief,ดาเมจสะใจมากก
21/1/2025 14:35,MisterGe,5555
21/1/2025 14:35,Hdhrh Evvs,Ap
21/1/2025 14:35,Hdhrh Evvs,As
21/1/2025 14:35,Takt,As
21/1/2025 14:35,x4869x,Welcome to ฮูกน้อย!
21/1/2025 14:36,BombJR,ผลัดกันขึ้นผลัดกันลงละตอนนี้
21/1/2025 14:36,Neo DarkSaber,อวยตามหน้าตู้ไง 5555
21/1/2025 14:36,Porpasu Smakit,พลังปัญญานำพาทุกสิ่ง
21/1/2025 14:36,zerulant,moc ปัจจุบันก็พอๆกันเลย
21/1/2025 14:36,Verr _venuss,ทีมthe herta ใช้sunday หรือ rmc ดีครับ
21/1/2025 14:36,Prozitive,อย่าว่าแต่ AP MOC ก็อวย
21/1/2025 14:36,lIDUPPYIl,อวยจัด
21/1/2025 14:36,NoCoupleForMe,ปัญญากำลังจะครองเกมมม
21/1/2025 14:36,Tusave โอกาเนะ,ใครเข้าตู้คนนั้นเก่ง ก้ถูกแล้วนิ
21/1/2025 14:36,BB BOY,นอยทีม DOT โดนฝังดินไปละ
21/1/2025 14:36,Barry DeadAngel,ดาเมจ สะใจ สไตล พารท ปัญญา
21/1/2025 14:36,YuukiKun [เฟริสท์],Apocalyptic Pure Shadow Fiction
21/1/2025 14:36,เทพเมฆาอัคคี,ตีบอส แต่บอสเรียกลูกน้อง pfดีๆนี่เอง
21/1/2025 14:36,Neo DarkSaber,แพทนี้เฮอต้ามา ต้องทำคอนเท้นอวยเฮอต้า
21/1/2025 14:36,gajoon,55555
21/1/2025 14:36,NTK Nartaku,รอวัน pure fiction มอนเดี่ยวเลย 5555
21/1/2025 14:36,kurumi,555555
21/1/2025 14:36,_Tsuzaki,ดีคับ เล่นให้หลากหลาย (พูดพร้อมกำหมัด)
21/1/2025 14:36,Nánįkø Chan,ลั่นนน555555
21/1/2025 14:36,Tar,อ้าว
21/1/2025 14:36,Porpasu Smakit,ท่านเฮอต้าลงมง
21/1/2025 14:36,AbsoluteZero,มือพี่ลั่นไปเองงงง
21/1/2025 14:36,kanazero toon,สติลุง สติ 55555
21/1/2025 14:36,Yai,ภาพเคิส
21/1/2025 14:37,kurumi,ลั่นเก่งไปหน่อย
21/1/2025 14:37,BombJR,ตั้งถุงกาววางสติก่อน
21/1/2025 14:37,Porpasu Smakit,ลุงต่อให้
21/1/2025 14:37,Mina 🐧💙,555
21/1/2025 14:37,Bl4ckLotus,super glue
21/1/2025 14:37,AbsoluteZero,สติที่หายไป.....
21/1/2025 14:37,Porpasu Smakit,หน้ามืดก่อนจะร่างมืด
21/1/2025 14:37,Tusave โอกาเนะ,นอนเยอะนะลุุง
21/1/2025 14:37,RanMeow,ทุกอย่างเกินการควบคุมไปหมดแล้ว
21/1/2025 14:37,MinG,Autoได้เลยครับลุง สบายๆทีมนี้
21/1/2025 14:37,เทพเมฆาอัคคี,เห็นแววมาแต่ไกล 555
21/1/2025 14:37,Xignos Sama พีคุง,:face-blue-smiling: :face-blue-smiling: :face-blue-smiling:
21/1/2025 14:37,Kluay,มือไวเกินไปลุงง5555555
21/1/2025 14:37,Porpasu Smakit,เปิดโหมดหน้ามืด
21/1/2025 14:38,Nattapat Boonim,ตีลูกน้อง
21/1/2025 14:38,Snow_Y2uLight,ฆ่าลูกน้องละมันจะระเบิดเกราะครับ
21/1/2025 14:38,Tomlamon,ฆ่าแมลงก็ยังได้อยู่
21/1/2025 14:38,Bl4ckLotus,เตรียมรับแรงกระแทก
21/1/2025 14:38,Icefrost1,มันชาร์จอัลติ
21/1/2025 14:38,จ้างงานผมเถอะครับ ไม่มีอันจะกินแล้ว,ต้องตีตัวลูกๆเกราะจะหายคับ
21/1/2025 14:38,NotRe,ไหๆคับลุง
21/1/2025 14:38,Hungry_Rice,the herta ใช้แชมพูไรเนี่ย นุ่มสลวยเหลือเกิน
21/1/2025 14:38,Nánįkø Chan,ตีตัวเล็กแล้วมันจะค่อยๆเบรคตัวใหญ่ให้คับ
21/1/2025 14:38,Tusave โอกาเนะ,อันนี่ ขนานให้ 2 herta ยังไหวอะ
21/1/2025 14:39,Pustules,ห้องแรกอวยhertaแบบจัดๆ
21/1/2025 14:39,BB BOY,โล่มันบางหรือมอนมันแรงนะ
21/1/2025 14:39,Mu ver,ไไหวชิว
21/1/2025 14:39,Misfortune,ตีลูกจนกว่าแสตกบอสทางล่างซ้ายหมด จะเปิดจุดอ่อนค่ะ
21/1/2025 14:39,Bl4ckLotus,ไหวชิลๆ
21/1/2025 14:39,Worachat Singtothong,สถานะน่ะนะ
21/1/2025 14:39,saintmikael X,ก็ลุงเก็บลูกมันได้หมดอะ
21/1/2025 14:39,TunaJr,ไม่มีอเวน ก็แค่ครึ่งหลอดครับ โดนมาแล้ว 
21/1/2025 14:39,NATO​ WORD​,ไม่มีก็อาจจะหลับได้นะ
21/1/2025 14:39,Misfortune,ล่างขวา*
21/1/2025 14:39,Jlenril,ฟูฉวนรอดค่ะ
21/1/2025 14:39,Surtr,รอดตลอดถ้าเลือดไม่แดง
21/1/2025 14:39,NotRe,เพราะลุงเคลียลูกๆหมดด้วยป่ะนะ เลยเบา
21/1/2025 14:40,P WIT,โล่ 3.5k แต่ herta jade เลือดไม่ถึง 3k อะนะลุง555555555
21/1/2025 14:40,gajoon,ลองใช้ลุงกัลก้รอด
21/1/2025 14:40,TunaJr,ไม่มี ทั้งฟู ทั้ง อเวน ไม่แรงเลยนะไอท่า บอลของบอส อะทำไมคนถึงบอกแรงกัน?
21/1/2025 14:40,Yakukung,ห้องบนน้อง yunli ครับลุงมันส์ๆ
21/1/2025 14:40,Bl4ckLotus,ล้าน 8
21/1/2025 14:40,Hungry_Rice,1%
21/1/2025 14:40,Nánįkø Chan,1%
21/1/2025 14:40,Nuttawat Sripako,ล้านแปดดดดดด
21/1/2025 14:40,Mu ver,แรงจัดๆ
21/1/2025 14:40,ZanS,1%
21/1/2025 14:40,Venzellist,1%
21/1/2025 14:40,เน้ด จากสมาคมคนรักน้องหวาน,ผมเล่นฝูสวนไม่รอดแฮะ แบบทั้งเพื่อนทั้งน้องไปพร้อมกันเลย
21/1/2025 14:40,lIDUPPYIl,ใช้คำว่าอวยไส้แตก
21/1/2025 14:40,rekt arduno,1%
21/1/2025 14:40,SalmonSuShi,1
21/1/2025 14:40,[เต] dmhdmh,1%
21/1/2025 14:40,เน้ด จากสมาคมคนรักน้องหวาน,หรือฝูผมเปราะ
21/1/2025 14:40,Bl4ckLotus,mr 1 %
21/1/2025 14:40,Nani,โครตอวย555
21/1/2025 14:40,sixnon,1
21/1/2025 14:40,Kr1ss,1.8 m
21/1/2025 14:40,Gorumo,เป็นล้านเลยเหรอเพ่
21/1/2025 14:40,Barry DeadAngel,ล้านแปด แรงจัด
21/1/2025 14:40,Tusave โอกาเนะ,สบายคุ้ม
21/1/2025 14:40,iT_T4,เป็นล้านเลยอ่อพี่
21/1/2025 14:40,Porpasu Smakit,1%นาน 10เดือน
21/1/2025 14:40,Neo DarkSaber,master of 1 percent
21/1/2025 14:40,Nivea,ผมโดนแมลงรุมแค่herta รีใหม่ไป2รอบ
21/1/2025 14:40,NATO​ WORD​,ปัญญาปลอมครับเเอด LCฟรีด้วย
21/1/2025 14:40,_MikuKK_,ลุง = pokke
21/1/2025 14:40,Tar,1%แมน
21/1/2025 14:40,HoMm P,1% ที่เป็นเพลงแสตมป์ใช่ป่ะครับ
21/1/2025 14:41,Misfortune,นอย 1%
21/1/2025 14:41,Hungry_Rice,ห้องแรกอวยท่านเฮอร์ต้ามาก แรงจริงทแรงจัง
21/1/2025 14:41,N.N0TE,ลุงคือคนพิเศษ
21/1/2025 14:41,Mik Cn,1 เปอร์ เพลง แสตมป์ปะครับ 555
21/1/2025 14:41,Maruo (Maruo),ลุงจะ1%แข่งกับPokkeหรอ
21/1/2025 14:41,HellHex,เบากว่าทีมนี้แต่ใช้ rmc
21/1/2025 14:41,Tusave โอกาเนะ,พยายามมองให้ได้เลย
21/1/2025 14:41,Porpasu Smakit,ส่วนลด1% นาน10วัน
21/1/2025 14:41,BB BOY,ช่องต่างชาติก็ 1% 555
21/1/2025 14:42,MinG,โรบินหนูไม่ร้องเพลงต่อละลูกกกก
21/1/2025 14:42,กเฬวราก,ลุงจะได้เทสแม่นางหุ่นเชิดก่อนท่านเฮอต้าออกไหมครับผมชอบแม่นางหุ่นเชิดมาก แต่ขาดดาเมจน้ำแข็งเหมือนกัน (ไม่นับกระสอบทราย)
21/1/2025 14:42,Porpasu Smakit,ร้องไร้เสียง
21/1/2025 14:42,Hungry_Rice,โรบินเสียงแหบครับ ร้องเยอะเกิน 55555
21/1/2025 14:42,K•O•R•N,"ลุงน่าจะpodcast collabกับPokkeนะครับ ""We have 1% issue..."" อะไรเงี้ย:_HHlol:"
21/1/2025 14:42,DIW thanaphat,ลงดอกไม้
21/1/2025 14:42,Bay Yeo,สวัสดีครับลุง
21/1/2025 14:43,Tar,แรงแทร่
21/1/2025 14:43,eieiplus,ทำนายพลแรงจุง
21/1/2025 14:43,เน้ด จากสมาคมคนรักน้องหวาน,ลุงไม่กดอัลติบิ้นอะ?
21/1/2025 14:43,Tar,โรบิ้นนนนน
21/1/2025 14:43,kurumi,เอ้า
21/1/2025 14:43,Bl4ckLotus,ขนาดไม่บัฟร้องเพลง 55555
21/1/2025 14:43,NATO​ WORD​,โรบิ้นยังไม่ได้เล่นเลย55555
21/1/2025 14:44,Ninja zed,ผมชอบรอบนี้มาก ไม่มีลิง
21/1/2025 14:44,เน้ด จากสมาคมคนรักน้องหวาน,ลุงอ่อนให้มอนแหละ
21/1/2025 14:44,Khun_Patt,โล่อเวนหายบัคยังอะ
21/1/2025 14:45,:3,yeeeee
21/1/2025 14:45,saintmikael X,ต่อยบอสเลยด้วย
21/1/2025 14:45,amoX,บิ้นร้องเพลงไม่เต็มละเหรอครับ
21/1/2025 14:45,KØRN,ตีดอกไม้ลดเร็ว
21/1/2025 14:45,Katsuto,ใช่ เน้นหมู่
21/1/2025 14:46,Tabazgooz,สวัสดีครับ
21/1/2025 14:46,NATO​ WORD​,จ่ายเพิ่มทำลายล้าง55555
21/1/2025 14:46,NotRe,อัลตินายพลพอๆกับตีดอกไม้เลย :_HHShocked:
21/1/2025 14:46,Phaitun Chandonphai,ดีครับลุงฮูก
21/1/2025 14:46,SPITEKUNG,บอสรายสัปดาห์บิ้นไม่ร้องเพลงนะ
21/1/2025 14:46,Nuttawat Sripako,ทีละแสนๆๆๆ
21/1/2025 14:46,Bl4ckLotus,ต่างกันลิบลับ
21/1/2025 14:46,Tar,:face-blue-wide-eyes: :face-blue-wide-eyes: :face-blue-wide-eyes: :face-blue-wide-eyes:
21/1/2025 14:46,eieiplus,เก่งจุง
21/1/2025 14:46,Porpasu Smakit,หนังคนละม้วน
21/1/2025 14:46,Misfortune,ขายตีหมู่สุดๆ รอบนี้
21/1/2025 14:46,Azuma,ต่างจริงครับ ผมก็พึ่งเปิด
21/1/2025 14:46,Ome Anp,ลุงเปิดแล้วหรอครับ
21/1/2025 14:46,GUy_ VEr,ไม่สนเดฟ54อะ
21/1/2025 14:46,K•O•R•N,ให้เจาะdefเยอะไง:_HHlol:
21/1/2025 14:47,lc_petch,Welcome to ฮูกน้อย!
21/1/2025 14:47,RezzaOO,ลุงห้องบน ที่ไม่มีตัวตีหมู่ทำยังไงดี
21/1/2025 14:47,Porpasu Smakit,เปิดโหมดหน้ามืด
21/1/2025 14:47,Thi-ma,คิดถึงร่างมืดมากลูงงง
21/1/2025 14:47,NATO​ WORD​,เเครี่+LC=เเรง
21/1/2025 14:47,kurumi,เดี๋ยวรู้
21/1/2025 14:47,Tusave โอกาเนะ,เราไม่มีประจำตัว แต้มก้ 3800 อยู่นะ
21/1/2025 14:47,DL Jinniez,ขออร่อยๆนะลุง 55555
21/1/2025 14:47,Misfortune,เริ่มเลอ 
21/1/2025 14:47,Saltines,ร่างมืดหรือหน้ามืด
21/1/2025 14:47,Miyuki _eiei,ขนาดลุงเล่นพลาดรอบนึงไม่กดอัลติโรบิน ยังจบไวขนาดนี้
21/1/2025 14:47,Worachat Singtothong,หน้าทืดแน่ๆ
21/1/2025 14:47,Thi-ma,ผมไปเอาขนมมากินล่ะ อร่อยแน่นอน
21/1/2025 14:47,BB BOY,wuwa ตัวอะไรมานะ
21/1/2025 14:47,เคียร่า,ตี้แรกไม่มีเจดใช้ตัวอะไรแทนได้บ้างคะ
21/1/2025 14:47,PrinceZ,อร่อยชัว
21/1/2025 14:48,Porpasu Smakit,ผมไปเอาหม้อไฟมาแล้ว
21/1/2025 14:48,Neo DarkSaber,คาลอตต้า
21/1/2025 14:48,Xignos Sama พีคุง,กินปอบคอนรอ
21/1/2025 14:48,Tar,อารมณ์ดีก่อนนอน
21/1/2025 14:48,NATO​ WORD​,มังกร จินซีมา
21/1/2025 14:48,bophit leelavanich,roccia
21/1/2025 14:48,Neo DarkSaber,ตู้เก่าคาลอตต้า+เจ่อจื๋อ ตู้หน้า ร็อคเซีย+จินซี
21/1/2025 14:48,Tar,แฟนผมเองแหละ
21/1/2025 14:48,Porpasu Smakit,ลุงครับ มีชีสบอลไหมครับ
21/1/2025 14:48,Icefrost1,น้องจิ๋ว carlotta
21/1/2025 14:48,BB BOY,Zani ยังไม่มาใช่ไหมครับ
21/1/2025 14:50,Thi-ma,สกินเจ้าเมืองสวยมาก
21/1/2025 14:50,Icefrost1,เขาดริปมา 2.1 เป็นฟีบี้กับพรี่แบรน
21/1/2025 14:50,Tabazgooz,สอบถามหน่อยครับลุง ผมมีHerta E2 ปจต เล่นกับทีมยังไงดีครับ แล้วต้องทำสปีดไหมผมลองทำไม่สนสปีดแล้วรู้สึกว่าสกิลEมันเหลือครับ
21/1/2025 14:50,Thi-ma,ลุงต้องดูในเกม
21/1/2025 14:50,Lolilins,ในเกมสวยค่ะะ
21/1/2025 14:51,Maruo (Maruo),ในไลฟ์มาแต่รูปอะ
21/1/2025 14:51,シャドウミラー (Shadow Mirror),ผมว่ามันแลดูจืดๆไปหน่อย
21/1/2025 14:51,シャドウミラー (Shadow Mirror),สกินจินซีอะ
21/1/2025 14:51,reaper,ทำไมมีแต่คนเรียกลุง 
21/1/2025 14:51,Mik Cn,wuwa โมเดล ส่วน กว่า ภาพตลอดไม่รู้ทำไม
21/1/2025 14:51,シャドウミラー (Shadow Mirror),มันสวยแค่ตรงเอฟเฟคนี่ล่ะ
21/1/2025 14:51,DL Jinniez,ลุงบ่นอะรายยยย
21/1/2025 14:51,Thi-ma,ค่ำแล้วเบลอเปล่า555
21/1/2025 14:51,PITY,ส่วนตัวผมชอบแสงแบบเก่ามากกว่า เลยไม่ได้ซื้อ
21/1/2025 14:51,bophit leelavanich,พี่เบียวแบรนท์
21/1/2025 14:51,reaper,แต่ผมเรียกพี่่นะ
21/1/2025 14:51,HoMm P,ลืมเปลี่ยนภาษา
21/1/2025 14:51,NATO​ WORD​,บ่งบอกถึงความยากก่อนเข้าเกมส์555555
21/1/2025 14:52,Eilozce,อีก 35 ชม. น่าจะตู้เปลี่ยนแต่เช้า ลุงต้องขึ้นโคตรรรรเช้าาาา
21/1/2025 14:52,Kanashi_Rose,555555
21/1/2025 14:52,NATO​ WORD​,สายฟรีครับ5555
21/1/2025 14:52,Nanatsuji Chihiro,เขาอาจจะตื่นเต้นก็ได้ลุง
21/1/2025 14:52,Misfortune,ถูกกกกกก
21/1/2025 14:52,Thi-ma,แต่แบบใหม่มันมีพลุสวยๆอะลุง:eyes-purple-crying: :eyes-purple-crying:
21/1/2025 14:52,YuKi,wuwaตู้เปลี่ยนประมาณ9โมง5555
21/1/2025 14:52,Kurēpu,ผมก็ยังไม่ได้เล่นลุง :_HHlol:
21/1/2025 14:52,Worachat Singtothong,เนื้อเรื่องยาวจัดลุง
21/1/2025 14:52,Yai,เนื้อเรื่องฉํ่ามากบอกเลย
21/1/2025 14:52,さくら,เนื้อเรื่องโคตรยาวววว
21/1/2025 14:52,MythStyx,หวัดดีครับลุง
21/1/2025 14:53,NATO​ WORD​,เเนะนำให้เล่นตอนเช้านะลุงเนื้อเรื่อง รางดาวยาวจน คนดูหลับ
21/1/2025 14:53,DL Jinniez,อยากดูลุงรีแอคเนื้อเรื่อง 3.0:eyes-purple-crying: :eyes-purple-crying:
21/1/2025 14:53,MTM- AUM,เควสคือยาวแบบยาววววววว
21/1/2025 14:53,Aissenz,ผมมีเเต่ทีมตีห้องบนห้องลางเน่ามากครับ😭
21/1/2025 14:53,Eilozce,คนง่วงยังจะเปิดรับร่างมืด
21/1/2025 14:53,Lolilins,ข้าง
21/1/2025 14:53,Misfortune,พูดถึงเนื้อเรื่องตัดจบละครไทยอีกแล้ววววว 55555
21/1/2025 14:53,Lolilins,ล่างๆ
21/1/2025 14:53,NotRe,ล่างสุดแมพเลยลุง
21/1/2025 14:53,saintmikael X,ร่วงรวย วาพแรกเลย
21/1/2025 14:53,saintmikael X,โรย
21/1/2025 14:53,NotRe,แนวฝันร่วงโรยถูกละฮะ
21/1/2025 14:53,Thi-ma,เนื้อเรื่องเล่นเป็นอาทิตย์อะลุง เล่นแค่วันละชั่วโมง555
21/1/2025 14:53,Nut Love,เล่นตอนนี้มีเช้า
21/1/2025 14:53,Porpasu Smakit,ยาวเป็นหางว่าว
21/1/2025 14:53,Tabazgooz,สอบถามหน่อยครับลุง ผมมีHerta E2 ปจต เล่นกับทีมยังไงดีครับ แล้วต้องทำสปีดไหมผมลองทำไม่สนสปีดแล้วรู้สึกว่าสกิลEมันเหลือครับ
21/1/2025 14:53,kurumi,ยาว
21/1/2025 14:53,อืม,แมลงต้านไฟ 40%
21/1/2025 14:54,NATO​ WORD​,FFไปล่างโอนะเเบก จริงๆ
21/1/2025 14:54,Kirov Reporting,ไหๆ
21/1/2025 14:54,Kirov Reporting,เป็นยังไงบ้าง as
21/1/2025 14:54,DIW thanaphat,คติเดิม ห้ามเกาะเบาะใช่ไหมพี่
21/1/2025 14:54,บี๋,ผมเล่นเอาทีมนี้ไปล่าง ผ่านอย่างง่าย
21/1/2025 14:54,Thi-ma,ห้องบนเบรคช้าอะลุง
21/1/2025 14:54,Worachat Singtothong,สลับเถอะลุง55555
21/1/2025 14:54,Misfortune,กว่าโล่จะแตกกก FF อ่อมแล้วว
21/1/2025 14:54,NATO​ WORD​,เบรค 3หลอดรึป่าว
21/1/2025 14:55,lc_petch,ปิติทุกข์ :_HHlol:
21/1/2025 14:55,SUNG,พี่ครับlingcha กับ the herta เปิดตัวไหนดีครับ
21/1/2025 14:55,Thi-ma,ปิติทุกข์ตอนเสีย50/50
21/1/2025 14:55,MTM- AUM,งวดนี้ผมเล่น2เบรค บนแรปปา ล่างหิ่งห้อย5555
21/1/2025 14:55,Man ser,ชั่งเขาและก็อย่ากดเข้าไปดูพอ
21/1/2025 14:55,_MikuKK_,Acheron บนโหดนะลุง
21/1/2025 14:55,Khun_Patt,อาจาร์ไหมลง
21/1/2025 14:55,NATO​ WORD​,ตีกระจายๆก็ดีนะ ห้องบน
21/1/2025 14:55,PITY,ห้องบนทีมเบรกลำบากหน่อยๆ
21/1/2025 14:55,Yai,โยมิเก็บแสต็กดีมากห้องบนอะ
21/1/2025 14:56,เจ เจ,โยมิตลอดปายยยยยย
21/1/2025 14:56,Genjo 5556,Archeron ไม่มีjiaoqiuอย่าหาเล่นเลยครับ
21/1/2025 14:56,นอนน้อย,mc dps ?
21/1/2025 14:56,_MikuKK_,แมลงตาย โดนดีบัฟด้วย
21/1/2025 14:56,Thi-ma,โยมิบนอย่างดี
21/1/2025 14:56,บี๋,อาเชรอนเก่ง
21/1/2025 14:56,KØRN,rappa ห้องบนก็เครอยู่นะลุง
21/1/2025 14:56,NATO​ WORD​,โยมิ ต้องมาละ เเต่บัพดี
21/1/2025 14:56,BombJR,ตัวเยอะมาก
21/1/2025 14:56,Tusave โอกาเนะ,จิงหลิอสิ โยงมาขนานนี้แล้ว
21/1/2025 14:56,RezzaOO,ลุงห้องบน ที่ไม่มีตัวตีหมู่ทำยังไงดี
21/1/2025 14:56,Pomegranede,โยมิมอนตายได้stack
21/1/2025 14:56,Rain,โยมิครับ
21/1/2025 14:56,Genjo 5556,มีชิวเลย
21/1/2025 14:56,saintmikael X,พี่เมย์ถ้ามีเจี๊ยวห้องบนไหว
21/1/2025 14:56,MinamotO,เพิ่งรู้ว่าต้านไฟฟ้า5555555 พี่เมย์ตบยับ
21/1/2025 14:56,Maruo (Maruo),อาเครอนบนเพราะแมลงแปะดีบัพได้
21/1/2025 14:56,บี๋,มันอันติบ่อยด้วย
21/1/2025 14:56,MR_Cha,ต้องมังกร แล้วแลหฟะ
21/1/2025 14:56,AMIUL,ลูกน้องตายอาเชรอนได้สแตกด้วยครับ
21/1/2025 14:56,Worachat Singtothong,เล่นยากแบบไหนเปิดมาแก้เลยครับ sung ตีนานเปิดท่านเฮอ ตายบ่อย ติดสถานะบ่อย เปิดหลิงชาครับ
21/1/2025 14:56,Misfortune,ดานเฮิง ไหวไหมลุง
21/1/2025 14:56,HiHine,ด้านไฟฟ้าด้วยหรอลุง ก็ว่าไมอาเครอนมันเบาๆ
21/1/2025 14:56,Win,ครึ่งบนอาเชอรอนพอไปไหวครับ
21/1/2025 14:56,Ultima,danheng ln??
21/1/2025 14:56,BombJR,โยมิ sw ลดต้าน
21/1/2025 14:56,NATO​ WORD​,โยมิ พอ ได้ 6600+
21/1/2025 14:56,KØRN,ลองโยมิดู
21/1/2025 14:56,vunsan,ไม่มีเจียวใช้อะไรดีคะ โยมิดอทได้ไหม
21/1/2025 14:56,Neo DarkSaber,โยมิ เพล่า เจียวชิว อเวน ได้
21/1/2025 14:56,Bl4ckLotus,FF ไหวอยู่
21/1/2025 14:56,Young Sville,เจ้ายลไม่มีบัฟอะดิ
21/1/2025 14:57,Yabai-san,จ้าวยล
21/1/2025 14:57,Khun_Patt,ลอง โยมิ
21/1/2025 14:57,SUNG,หลิงชากับเฮอร์ต้าเปิดตัวไหนดีครับพี่
21/1/2025 14:57,Ibuki,คลาล่า
21/1/2025 14:57,Neo DarkSaber,ตี้อาเคร่อนบัพอะไรนะ
21/1/2025 14:57,Neo DarkSaber,ที่ลุงเลือก
21/1/2025 14:57,Talay,เมาส์คุงหยุดเบิลเถอะนาาาา
21/1/2025 14:57,Pomegranede,ไม่ใส่ฮีลไหมลุง
21/1/2025 14:57,NATO​ WORD​,อุ้ยมี MCใหม่
21/1/2025 14:57,AMIUL,หรวน เหมย
21/1/2025 14:57,Neo DarkSaber,บัพ2
21/1/2025 14:58,vunsan,มีร่างมืดด้วย
21/1/2025 14:58,Neo DarkSaber,เราเอาต้านสถานะ50%
21/1/2025 14:58,saintmikael X,เอาต้านกักขังบัฟสองปะ
21/1/2025 14:58,Misfortune,เช็ค LC ก่อนไหมลุง 
21/1/2025 14:58,Yai,ลองเล่นก่อนก็ได้
21/1/2025 14:58,Icefrost1,เดี๋ยวรู้
21/1/2025 14:58,Yona,เช็คของแล้วหรอ
21/1/2025 14:58,Xignos Sama พีคุง,แล้วลุงจะเสียใจ
21/1/2025 14:58,Genjo 5556,ต้าน100เลยนะลุง
21/1/2025 14:58,saintmikael X,555 อย่างไว
21/1/2025 14:58,Kirov Reporting,ต้านไหมละ 5555
21/1/2025 14:58,Neo DarkSaber,:_HHlol: :_HHlol:
21/1/2025 14:58,Man ser,5555
21/1/2025 14:58,Nánįkø Chan,รู้เรื่องง55555
21/1/2025 14:58,Young Sville,5555
21/1/2025 14:58,Talay,55555555
21/1/2025 14:58,Neo DarkSaber,อย่างไวเลย
21/1/2025 14:58,NATO​ WORD​,555555
21/1/2025 14:58,Copy CH,55555
21/1/2025 14:58,Thi-ma,ลุงแพ้50/50
21/1/2025 14:58,Makoto,zzzไหมครับ พน.
21/1/2025 14:59,Tar,ดาเมจหายเยอะเลยนะ
21/1/2025 14:59,tem,มันให้เหนไวจัด55555555
21/1/2025 14:59,Bakezajab,น้องดาบใหญ่mc อเวน พี่sun ตี้นี้ดาบลงมันเว่อ
21/1/2025 14:59,kurumi,55555
21/1/2025 14:59,Tar,:cat-orange-whistling:
21/1/2025 14:59,Demonic,ต้านดีกว่าครับ โล่อเวนต้าน50แต่บอสผัวพันติดทุกรอบงงมาก5555
21/1/2025 14:59,Neo DarkSaber,อเวนอย่างเดียวมันต้านแค่50 แล้วไม่ใช่50/50จริงๆด้วยนะ เพราะมอนมีEHR
21/1/2025 14:59,Saltines,สิ่วที่แรงไม่ใช่ดาเมจโยมิ แต่เป็นดาเมจลูกด้วง 555
21/1/2025 14:59,NATO​ WORD​,LCอเวน
21/1/2025 14:59,Eastinn,ผมเล่นอเวนเอาบัฟอื่น รีจนมันไม่ทำสถานะอ่ะ555
21/1/2025 15:00,Bl4ckLotus,ค รั บ ลุ ง
21/1/2025 15:00,마유스미쨩,5555555
21/1/2025 15:00,Mina 🐧💙,ลุงก็พูดเกินไป
21/1/2025 15:00,Copy CH,555555
21/1/2025 15:00,Kanashi_Rose,ครับ พี่ฮูก
21/1/2025 15:00,Kirov Reporting,เด็กน้อยลูปที่เท่าไร 555
21/1/2025 15:00,_MikuKK_,LC มันทับกับอันติเจียวชิวปะ
